,load_w,datetime,profile_id
94,433.0118598169125,2021-01-01 22:30:00+00:00,0
95,623.7912463475325,2021-01-01 22:45:00+00:00,0
96,1267.86999866936,2021-01-01 23:00:00+00:00,0
97,1200.2164739742775,2021-01-01 23:15:00+00:00,0
98,1623.3688578257024,2021-01-01 23:30:00+00:00,0
99,922.619190284041,2021-01-01 23:45:00+00:00,0
100,955.7950203994036,2021-01-02 00:00:00+00:00,0
101,1032.3655367878234,2021-01-02 00:15:00+00:00,0
102,967.4200531762424,2021-01-02 00:30:00+00:00,0
103,1101.2075695646622,2021-01-02 00:45:00+00:00,0
104,1080.509085953081,2021-01-02 01:00:00+00:00,0
105,1188.2610264623695,2021-01-02 01:15:00+00:00,0
106,1090.5959669716583,2021-01-02 01:30:00+00:00,0
107,1175.882907480947,2021-01-02 01:45:00+00:00,0
108,1171.245847990236,2021-01-02 02:00:00+00:00,0
109,1267.5895489287573,2021-01-02 02:15:00+00:00,0
110,1214.6072498672772,2021-01-02 02:30:00+00:00,0
111,1203.4269508057985,2021-01-02 02:45:00+00:00,0
112,1283.7976517443196,2021-01-02 03:00:00+00:00,0
113,1260.3385208130874,2021-01-02 03:15:00+00:00,0
114,1338.0163898818537,2021-01-02 03:30:00+00:00,0
115,1234.8112589506209,2021-01-02 03:45:00+00:00,0
116,1339.2811280193885,2021-01-02 04:00:00+00:00,0
117,1258.1281764386335,2021-01-02 04:15:00+00:00,0
118,1395.8832248578783,2021-01-02 04:30:00+00:00,0
119,1355.9218624509651,2021-01-02 04:45:00+00:00,0
120,1422.5883216963673,2021-01-02 05:00:00+00:00,0
121,2069.543043949955,2021-01-02 05:15:00+00:00,0
122,2145.110545414545,2021-01-02 05:30:00+00:00,0
123,2642.7787423886275,2021-01-02 05:45:00+00:00,0
124,3551.573690464175,2021-01-02 06:00:00+00:00,0
125,3633.305397250568,2021-01-02 06:15:00+00:00,0
126,2489.8925767868823,2021-01-02 06:30:00+00:00,0
127,2311.4014806139694,2021-01-02 06:45:00+00:00,0
128,2209.513384441057,2021-01-02 07:00:00+00:00,0
129,2882.073429743065,2021-01-02 07:15:00+00:00,0
130,2268.758509324057,2021-01-02 07:30:00+00:00,0
131,2048.4970717655574,2021-01-02 07:45:00+00:00,0
132,2724.7753289047923,2021-01-02 08:00:00+00:00,0
133,1978.11387403642,2021-01-02 08:15:00+00:00,0
134,2918.8734469975075,2021-01-02 08:30:00+00:00,0
135,1913.5863536951076,2021-01-02 08:45:00+00:00,0
136,1846.5265935244568,2021-01-02 09:00:00+00:00,0
137,1856.287632998232,2021-01-02 09:15:00+00:00,0
138,2006.4476724719948,2021-01-02 09:30:00+00:00,0
139,1759.3827119457574,2021-01-02 09:45:00+00:00,0
140,1733.3047514195323,2021-01-02 10:00:00+00:00,0
141,1847.1927254652949,2021-01-02 10:15:00+00:00,0
142,1772.3856995110696,2021-01-02 10:30:00+00:00,0
143,1677.9686735568323,2021-01-02 10:45:00+00:00,0
144,1663.7166476026073,2021-01-02 11:00:00+00:00,0
145,1746.0851293314197,2021-01-02 11:15:00+00:00,0
146,1634.9806110602449,2021-01-02 11:30:00+00:00,0
147,1609.7870927890574,2021-01-02 11:45:00+00:00,0
148,1526.135574517882,2021-01-02 12:00:00+00:00,0
149,2025.265320350745,2021-01-02 12:15:00+00:00,0
150,1497.5134700062324,2021-01-02 12:30:00+00:00,0
151,1566.6924177503947,2021-01-02 12:45:00+00:00,0
152,1492.0531845492262,2021-01-02 13:00:00+00:00,0
153,1529.0499890300998,2021-01-02 13:15:00+00:00,0
154,1716.4906125656262,2021-01-02 13:30:00+00:00,0
155,1805.849236101152,2021-01-02 13:45:00+00:00,0
156,1384.88685963668,2021-01-02 14:00:00+00:00,0
157,1416.134148576996,2021-01-02 14:15:00+00:00,0
158,1473.3734375173135,2021-01-02 14:30:00+00:00,0
159,1406.4317264576312,2021-01-02 14:45:00+00:00,0
160,1544.0760153979472,2021-01-02 15:00:00+00:00,0
161,2030.6808192855276,2021-01-02 15:15:00+00:00,0
162,1611.6180811265274,2021-01-02 15:30:00+00:00,0
163,1576.962908577737,2021-01-02 15:45:00+00:00,0
164,1739.8104414420272,2021-01-02 16:00:00+00:00,0
165,2469.378670426579,2021-01-02 16:15:00+00:00,0
166,7144.210721617461,2021-01-02 16:30:00+00:00,0
167,4394.93342200848,2021-01-02 16:45:00+00:00,0
168,3001.8489535129784,2021-01-02 17:00:00+00:00,0
169,2832.671338048064,2021-01-02 17:15:00+00:00,0
170,2211.897722583152,2021-01-02 17:30:00+00:00,0
171,1944.58410711824,2021-01-02 17:45:00+00:00,0
172,1378.901491653326,2021-01-02 18:00:00+00:00,0
173,2868.05262613789,2021-01-02 18:15:00+00:00,0
174,3103.136760622453,2021-01-02 18:30:00+00:00,0
175,1673.311895107017,2021-01-02 18:45:00+00:00,0
176,1623.5600295915808,2021-01-02 19:00:00+00:00,0
177,1818.604409605536,2021-01-02 19:15:00+00:00,0
178,1808.4607896194912,2021-01-02 19:30:00+00:00,0
179,1800.2781696334448,2021-01-02 19:45:00+00:00,0
180,2010.5485496474,2021-01-02 20:00:00+00:00,0
181,1838.6357384661071,2021-01-02 20:15:00+00:00,0
182,1784.833927284815,2021-01-02 20:30:00+00:00,0
183,1721.0841161035223,2021-01-02 20:45:00+00:00,0
184,1762.8573049222298,2021-01-02 21:00:00+00:00,0
185,1634.8800661343498,2021-01-02 21:15:00+00:00,0
186,1178.9652871080937,2021-01-02 21:30:00+00:00,0
187,751.5522782010248,2021-01-02 21:45:00+00:00,0
188,492.00526929395727,2021-01-02 22:00:00+00:00,0
189,501.1215006180449,2021-01-02 22:15:00+00:00,0
190,537.8257319421327,2021-01-02 22:30:00+00:00,0
191,511.6839632662204,2021-01-02 22:45:00+00:00,0
192,571.4087537849184,2021-01-02 23:00:00+00:00,0
193,668.5539520065731,2021-01-02 23:15:00+00:00,0
194,763.5525259676137,2021-01-02 23:30:00+00:00,0
195,493.4730999286551,2021-01-02 23:45:00+00:00,0
196,560.1756738896963,2021-01-03 00:00:00+00:00,0
197,557.6373436118726,2021-01-03 00:15:00+00:00,0
198,713.4400133340501,2021-01-03 00:30:00+00:00,0
199,704.1716830562276,2021-01-03 00:45:00+00:00,0
200,771.9343527784038,2021-01-03 01:00:00+00:00,0
201,721.0005413006126,2021-01-03 01:15:00+00:00,0
202,797.54072982282,2021-01-03 01:30:00+00:00,0
203,900.9589183450288,2021-01-03 01:45:00+00:00,0
204,913.9881068672375,2021-01-03 02:00:00+00:00,0
205,838.7718400965025,2021-01-03 02:15:00+00:00,0
206,868.1025733257688,2021-01-03 02:30:00+00:00,0
207,1028.439306555035,2021-01-03 02:45:00+00:00,0
208,959.7110397843012,2021-01-03 03:00:00+00:00,0
209,958.0614736526836,2021-01-03 03:15:00+00:00,0
210,944.7539075210664,2021-01-03 03:30:00+00:00,0
211,1135.2049324398347,2021-01-03 03:45:00+00:00,0
212,997.0597752578312,2021-01-03 04:00:00+00:00,0
213,2020.5221377958912,2021-01-03 04:15:00+00:00,0
214,1402.6290887746286,2021-01-03 04:30:00+00:00,0
215,1425.4724513126898,2021-01-03 04:45:00+00:00,0
216,1018.3162254100738,2021-01-03 05:00:00+00:00,0
217,2301.0306175275987,2021-01-03 05:15:00+00:00,0
218,1890.965386895219,2021-01-03 05:30:00+00:00,0
219,3256.486733765892,2021-01-03 05:45:00+00:00,0
220,3316.486548380369,2021-01-03 06:00:00+00:00,0
221,5459.988388171112,2021-01-03 06:15:00+00:00,0
222,2518.7618306030317,2021-01-03 06:30:00+00:00,0
223,2476.0214717143563,2021-01-03 06:45:00+00:00,0
224,3781.228321943932,2021-01-03 07:00:00+00:00,0
225,2207.592001240994,2021-01-03 07:15:00+00:00,0
226,2275.8918896563064,2021-01-03 07:30:00+00:00,0
227,2230.7702862651886,2021-01-03 07:45:00+00:00,0
228,2936.25179497434,2021-01-03 08:00:00+00:00,0
229,1958.1571474742937,2021-01-03 08:15:00+00:00,0
230,2129.442628461644,2021-01-03 08:30:00+00:00,0
231,1881.7701094490064,2021-01-03 08:45:00+00:00,0
232,1813.4555904363688,2021-01-03 09:00:00+00:00,0
233,1790.127939848569,2021-01-03 09:15:00+00:00,0
234,1893.5222892607808,2021-01-03 09:30:00+00:00,0
235,1722.934638672994,2021-01-03 09:45:00+00:00,0
236,1603.9989880852063,2021-01-03 10:00:00+00:00,0
237,2082.3830553974526,2021-01-03 10:15:00+00:00,0
238,1818.524626374861,2021-01-03 10:30:00+00:00,0
239,2210.1803117935697,2021-01-03 10:45:00+00:00,0
240,1464.40662679374,2021-01-03 11:00:00+00:00,0
241,1473.3060801890376,2021-01-03 11:15:00+00:00,0
242,1576.6345335843348,2021-01-03 11:30:00+00:00,0
243,1562.0259869796328,2021-01-03 11:45:00+00:00,0
244,1383.285440374931,2021-01-03 12:00:00+00:00,0
245,1388.1580842246865,2021-01-03 12:15:00+00:00,0
246,1431.8057280744413,2021-01-03 12:30:00+00:00,0
247,1578.2965493429283,2021-01-03 12:45:00+00:00,0
248,1445.475015773951,2021-01-03 13:00:00+00:00,0
249,1405.3770156640423,2021-01-03 13:15:00+00:00,0
250,1417.6060155541347,2021-01-03 13:30:00+00:00,0
251,1551.876015444226,2021-01-03 13:45:00+00:00,0
252,1578.3650153343187,2021-01-03 14:00:00+00:00,0
253,1433.1439698057086,2021-01-03 14:15:00+00:00,0
254,2092.9309625008927,2021-01-03 14:30:00+00:00,0
255,1448.2408787484887,2021-01-03 14:45:00+00:00,0
256,1621.0328332198787,2021-01-03 15:00:00+00:00,0
257,1441.213707954495,2021-01-03 15:15:00+00:00,0
258,1438.2445826891123,2021-01-03 15:30:00+00:00,0
259,1475.70945742373,2021-01-03 15:45:00+00:00,0
260,1888.650332158344,2021-01-03 16:00:00+00:00,0
261,1770.0668156464235,2021-01-03 16:15:00+00:00,0
262,1661.5282991345002,2021-01-03 16:30:00+00:00,0
263,1630.9447826225776,2021-01-03 16:45:00+00:00,0
264,1818.2932661106536,2021-01-03 17:00:00+00:00,0
265,1830.0296587245475,2021-01-03 17:15:00+00:00,0
266,1488.64905133844,2021-01-03 17:30:00+00:00,0
267,2451.888981926734,2021-01-03 17:45:00+00:00,0
268,2864.685609717383,2021-01-03 18:00:00+00:00,0
269,1992.2502578901413,2021-01-03 18:15:00+00:00,0
270,1818.442679214057,2021-01-03 18:30:00+00:00,0
271,1616.0551005379689,2021-01-03 18:45:00+00:00,0
